time,src,dst,latency
4590,654,114,-1.000000
4590,25,759,48.207738
4590,281,250,37.590261
4590,228,142,-1.000000
4590,754,104,-1.000000
4590,692,758,70.045469
4590,558,89,-1.000000
4590,604,432,-1.000000
4590,32,30,2.425870
4590,95,223,14.534075
4600,654,114,-1.000000
4600,25,759,48.198558
4600,281,250,37.590498
4600,228,142,-1.000000
4600,754,104,-1.000000
4600,692,758,70.030234
4600,558,89,-1.000000
4600,604,432,-1.000000
4600,32,30,2.425871
4600,95,223,14.521199
4610,654,114,-1.000000
4610,25,759,48.187655
4610,281,250,37.590670
4610,228,142,-1.000000
4610,754,104,-1.000000
4610,692,758,70.014861
4610,558,89,-1.000000
4610,604,432,-1.000000
4610,32,30,2.425851
4610,95,223,14.508154
4620,654,114,-1.000000
4620,25,759,48.175061
4620,281,250,37.590882
4620,228,142,-1.000000
4620,754,104,-1.000000
4620,692,758,69.999425
4620,558,89,-1.000000
4620,604,432,-1.000000
4620,32,30,2.425876
4620,95,223,14.494899
4630,654,114,-1.000000
4630,25,759,48.160782
4630,281,250,37.591090
4630,228,142,-1.000000
4630,754,104,-1.000000
4630,692,758,69.983931
4630,558,89,-1.000000
4630,604,432,-1.000000
4630,32,30,2.425881
4630,95,223,14.481541
4640,654,114,-1.000000
4640,25,759,48.144800
4640,281,250,37.591306
4640,228,142,-1.000000
4640,754,104,-1.000000
4640,692,758,69.968431
4640,558,89,-1.000000
4640,604,432,-1.000000
4640,32,30,2.425878
4640,95,223,14.468072
4650,654,114,-1.000000
4650,25,759,48.127058
4650,281,250,37.591508
4650,228,142,-1.000000
4650,754,104,-1.000000
4650,692,758,69.952831
4650,558,89,-1.000000
4650,604,432,-1.000000
4650,32,30,2.425865
4650,95,223,14.454436
4660,654,114,-1.000000
4660,25,759,48.107659
4660,281,250,37.591664
4660,228,142,41.183096
4660,754,104,-1.000000
4660,692,758,69.937231
4660,558,89,-1.000000
4660,604,432,-1.000000
4660,32,30,2.425859
4660,95,223,14.440699
4670,654,114,-1.000000
4670,25,759,48.086563
4670,281,250,37.591850
4670,228,142,-1.000000
4670,754,104,-1.000000
4670,692,758,69.921602
4670,558,89,-1.000000
4670,604,432,-1.000000
4670,32,30,2.425885
4670,95,223,14.426791
4680,654,114,-1.000000
4680,25,759,48.063797
4680,281,250,37.592001
4680,228,142,-1.000000
4680,754,104,-1.000000
4680,692,758,69.905949
4680,558,89,-1.000000
4680,604,432,-1.000000
4680,32,30,2.425871
4680,95,223,14.412794
4690,654,114,-1.000000
4690,25,759,48.039358
4690,281,250,37.592175
4690,228,142,-1.000000
4690,754,104,-1.000000
4690,692,758,69.890231
4690,558,89,-1.000000
4690,604,432,-1.000000
4690,32,30,2.425848
4690,95,223,14.398705
4700,654,114,-1.000000
4700,25,759,48.013239
4700,281,250,37.592328
4700,228,142,-1.000000
4700,754,104,-1.000000
4700,692,758,69.874570
4700,558,89,-1.000000
4700,604,432,-1.000000
4700,32,30,2.425844
4700,95,223,14.384507
4710,654,114,-1.000000
4710,25,759,47.985457
4710,281,250,37.592468
4710,228,142,41.186047
4710,754,104,-1.000000
4710,692,758,69.858862
4710,558,89,-1.000000
4710,604,432,-1.000000
4710,32,30,2.425845
4710,95,223,14.370169
4720,654,114,-1.000000
4720,25,759,47.956061
4720,281,250,37.592641
4720,228,142,-1.000000
4720,754,104,-1.000000
4720,692,758,69.843187
4720,558,89,-1.000000
4720,604,432,-1.000000
4720,32,30,2.425841
4720,95,223,14.355757
4730,654,114,-1.000000
4730,25,759,47.924976
4730,281,250,37.592742
4730,228,142,-1.000000
4730,754,104,-1.000000
4730,692,758,69.827514
4730,558,89,-1.000000
4730,604,432,-1.000000
4730,32,30,2.425854
4730,95,223,14.341251
4740,654,114,-1.000000
4740,25,759,47.892264
4740,281,250,37.592893
4740,228,142,-1.000000
4740,754,104,-1.000000
4740,692,758,69.811863
4740,558,89,-1.000000
4740,604,432,-1.000000
4740,32,30,2.425816
4740,95,223,14.326644
4750,654,114,-1.000000
4750,25,759,47.857998
4750,281,250,37.592996
4750,228,142,-1.000000
4750,754,104,-1.000000
4750,692,758,69.796268
4750,558,89,-1.000000
4750,604,432,-1.000000
4750,32,30,2.425849
4750,95,223,14.311992
4760,654,114,-1.000000
4760,25,759,47.822090
4760,281,250,37.593140
4760,228,142,41.189034
4760,754,104,-1.000000
4760,692,758,69.780694
4760,558,89,-1.000000
4760,604,432,-1.000000
4760,32,30,2.425806
4760,95,223,14.297273
4770,654,114,-1.000000
4770,25,759,47.784562
4770,281,250,37.593229
4770,228,142,-1.000000
4770,754,104,-1.000000
4770,692,758,69.765118
4770,558,89,-1.000000
4770,604,432,-1.000000
4770,32,30,2.425805
4770,95,223,14.282442
4780,654,114,-1.000000
4780,25,759,47.745472
4780,281,250,37.593355
4780,228,142,-1.000000
4780,754,104,-1.000000
4780,692,758,69.749638
4780,558,89,-1.000000
4780,604,432,-1.000000
4780,32,30,2.425803
4780,95,223,14.267601
4790,654,114,-1.000000
4790,25,759,47.704781
4790,281,250,37.593429
4790,228,142,-1.000000
4790,754,104,-1.000000
4790,692,758,69.734184
4790,558,89,-1.000000
4790,604,432,-1.000000
4790,32,30,2.425804
4790,95,223,14.252697
4800,654,114,-1.000000
4800,25,759,47.662577
4800,281,250,37.593537
4800,228,142,-1.000000
4800,754,104,-1.000000
4800,692,758,69.718901
4800,558,89,-1.000000
4800,604,432,-1.000000
4800,32,30,2.425766
4800,95,223,14.237719
4810,654,114,-1.000000
4810,25,759,47.618772
4810,281,250,37.593597
4810,228,142,-1.000000
4810,754,104,-1.000000
4810,692,758,69.703586
4810,558,89,-1.000000
4810,604,432,-1.000000
4810,32,30,2.425806
4810,95,223,14.222762
4820,654,114,-1.000000
4820,25,759,47.573473
4820,281,250,37.593694
4820,228,142,-1.000000
4820,754,104,-1.000000
4820,692,758,69.688405
4820,558,89,-1.000000
4820,604,432,-1.000000
4820,32,30,2.425772
4820,95,223,14.207745
4830,654,114,-1.000000
4830,25,759,47.526658
4830,281,250,37.593764
4830,228,142,-1.000000
4830,754,104,-1.000000
4830,692,758,69.673296
4830,558,89,-1.000000
4830,604,432,-1.000000
4830,32,30,2.425739
4830,95,223,14.192686
4840,654,114,-1.000000
4840,25,759,47.478318
4840,281,250,37.593813
4840,228,142,-1.000000
4840,754,104,-1.000000
4840,692,758,69.658332
4840,558,89,-1.000000
4840,604,432,-1.000000
4840,32,30,2.425766
4840,95,223,14.177626
4850,654,114,-1.000000
4850,25,759,47.428543
4850,281,250,37.593885
4850,228,142,-1.000000
4850,754,104,-1.000000
4850,692,758,69.643393
4850,558,89,-1.000000
4850,604,432,-1.000000
4850,32,30,2.425755
4850,95,223,14.162546
4860,654,114,-1.000000
4860,25,759,47.377240
4860,281,250,37.593932
4860,228,142,-1.000000
4860,754,104,-1.000000
4860,692,758,69.628611
4860,558,89,-1.000000
4860,604,432,-1.000000
4860,32,30,2.425726
4860,95,223,14.147473
4870,654,114,-1.000000
4870,25,759,47.324532
4870,281,250,37.593944
4870,228,142,-1.000000
4870,754,104,-1.000000
4870,692,758,69.613969
4870,558,89,-1.000000
4870,604,432,-1.000000
4870,32,30,2.425701
4870,95,223,14.132406
4880,654,114,-1.000000
4880,25,759,47.270373
4880,281,250,37.594035
4880,228,142,-1.000000
4880,754,104,-1.000000
4880,692,758,69.599444
4880,558,89,-1.000000
4880,604,432,-1.000000
4880,32,30,2.425714
4880,95,223,14.117340
4890,654,114,-1.000000
4890,25,759,47.214814
4890,281,250,37.594031
4890,228,142,-1.000000
4890,754,104,-1.000000
4890,692,758,69.585033
4890,558,89,-1.000000
4890,604,432,-1.000000
4890,32,30,2.425690
4890,95,223,14.102285
4900,654,114,-1.000000
4900,25,759,47.157884
4900,281,250,37.594072
4900,228,142,41.197193
4900,754,104,-1.000000
4900,692,758,69.570849
4900,558,89,-1.000000
4900,604,432,-1.000000
4900,32,30,2.425662
4900,95,223,14.087312
4910,654,114,-1.000000
4910,25,759,47.099501
4910,281,250,37.594089
4910,228,142,41.197762
4910,754,104,-1.000000
4910,692,758,69.556734
4910,558,89,-1.000000
4910,604,432,-1.000000
4910,32,30,2.425677
4910,95,223,14.072325
4920,654,114,-1.000000
4920,25,759,47.039835
4920,281,250,37.594088
4920,228,142,41.198341
4920,754,104,-1.000000
4920,692,758,69.542835
4920,558,89,-1.000000
4920,604,432,-1.000000
4920,32,30,2.425657
4920,95,223,14.057374
4930,654,114,-1.000000
4930,25,759,46.978807
4930,281,250,37.594108
4930,228,142,41.198899
4930,754,104,-1.000000
4930,692,758,69.529059
4930,558,89,-1.000000
4930,604,432,-1.000000
4930,32,30,2.425637
4930,95,223,14.042490
4940,654,114,-1.000000
4940,25,759,46.916485
4940,281,250,37.594092
4940,228,142,41.199455
4940,754,104,-1.000000
4940,692,758,69.515481
4940,558,89,-1.000000
4940,604,432,-1.000000
4940,32,30,2.425610
4940,95,223,14.027678
4950,654,114,-1.000000
4950,25,759,46.852889
4950,281,250,37.594097
4950,228,142,41.200016
4950,754,104,-1.000000
4950,692,758,69.502125
4950,558,89,-1.000000
4950,604,432,-1.000000
4950,32,30,2.425587
4950,95,223,14.012872
4960,654,114,-1.000000
4960,25,759,46.787963
4960,281,250,37.594074
4960,228,142,41.200614
4960,754,104,-1.000000
4960,692,758,69.488905
4960,558,89,-1.000000
4960,604,432,-1.000000
4960,32,30,2.425598
4960,95,223,13.998168
4970,654,114,-1.000000
4970,25,759,46.721813
4970,281,250,37.594075
4970,228,142,41.201147
4970,754,104,-1.000000
4970,692,758,69.475929
4970,558,89,-1.000000
4970,604,432,-1.000000
4970,32,30,2.425589
4970,95,223,13.983571
4980,654,114,-1.000000
4980,25,759,46.654455
4980,281,250,37.594027
4980,228,142,41.201706
4980,754,104,-1.000000
4980,692,758,69.463147
4980,558,89,-1.000000
4980,604,432,-1.000000
4980,32,30,2.425548
4980,95,223,13.969038
4990,654,114,-1.000000
4990,25,759,46.585872
4990,281,250,37.593981
4990,228,142,41.202223
4990,754,104,-1.000000
4990,692,758,69.450645
4990,558,89,-1.000000
4990,604,432,-1.000000
4990,32,30,2.425554
4990,95,223,13.954600
5000,654,114,-1.000000
5000,25,759,46.516172
5000,281,250,37.593936
5000,228,142,41.202785
5000,754,104,-1.000000
5000,692,758,69.438356
5000,558,89,-1.000000
5000,604,432,-1.000000
5000,32,30,2.425518
5000,95,223,13.940266
5010,654,114,-1.000000
5010,25,759,46.445269
5010,281,250,37.593887
5010,228,142,41.203351
5010,754,104,-1.000000
5010,692,758,69.426276
5010,558,89,-1.000000
5010,604,432,-1.000000
5010,32,30,2.425522
5010,95,223,13.926067
5020,654,114,-1.000000
5020,25,759,46.373325
5020,281,250,37.593841
5020,228,142,41.203887
5020,754,104,-1.000000
5020,692,758,69.414397
5020,558,89,-1.000000
5020,604,432,-1.000000
5020,32,30,2.425476
5020,95,223,13.911946
5030,654,114,-1.000000
5030,25,759,46.300204
5030,281,250,37.593807
5030,228,142,41.204418
5030,754,104,-1.000000
5030,692,758,69.402845
5030,558,89,-1.000000
5030,604,432,-1.000000
5030,32,30,2.425470
5030,95,223,13.897972
5040,654,114,-1.000000
5040,25,759,46.226058
5040,281,250,37.593737
5040,228,142,41.204969
5040,754,104,-1.000000
5040,692,758,69.391491
5040,558,89,-1.000000
5040,604,432,-1.000000
5040,32,30,2.425456
5040,95,223,13.884126
5050,654,114,-1.000000
5050,25,759,46.150827
5050,281,250,37.593664
5050,228,142,41.205502
5050,754,104,-1.000000
5050,692,758,69.380448
5050,558,89,-1.000000
5050,604,432,-1.000000
5050,32,30,2.425440
5050,95,223,13.870425
5060,654,114,-1.000000
5060,25,759,46.074608
5060,281,250,37.593571
5060,228,142,41.206033
5060,754,104,-1.000000
5060,692,758,69.369643
5060,558,89,-1.000000
5060,604,432,-1.000000
5060,32,30,2.425415
5060,95,223,13.856920
5070,654,114,-1.000000
5070,25,759,45.997440
5070,281,250,37.593518
5070,228,142,41.206530
5070,754,104,-1.000000
5070,692,758,69.359131
5070,558,89,-1.000000
5070,604,432,-1.000000
5070,32,30,2.425409
5070,95,223,13.843502
5080,654,114,-1.000000
5080,25,759,45.919276
5080,281,250,37.593405
5080,228,142,41.207050
5080,754,104,-1.000000
5080,692,758,69.348908
5080,558,89,-1.000000
5080,604,432,-1.000000
5080,32,30,2.425380
5080,95,223,13.830309
5090,654,114,-1.000000
5090,25,759,45.840214
5090,281,250,37.593302
5090,228,142,41.207587
5090,754,104,-1.000000
5090,692,758,69.338954
5090,558,89,-1.000000
5090,604,432,-1.000000
5090,32,30,2.425366
5090,95,223,13.817231
5100,654,114,-1.000000
5100,25,759,45.760237
5100,281,250,37.593204
5100,228,142,41.208111
5100,754,104,-1.000000
5100,692,758,69.329341
5100,558,89,-1.000000
5100,604,432,-1.000000
5100,32,30,2.425328
5100,95,223,13.804362
5110,654,114,-1.000000
5110,25,759,-1.000000
5110,281,250,37.593128
5110,228,142,41.208612
5110,754,104,-1.000000
5110,692,758,69.320011
5110,558,89,-1.000000
5110,604,432,-1.000000
5110,32,30,2.425324
5110,95,223,13.791735
5120,654,114,-1.000000
5120,25,759,-1.000000
5120,281,250,37.593007
5120,228,142,41.209110
5120,754,104,-1.000000
5120,692,758,69.310990
5120,558,89,-1.000000
5120,604,432,-1.000000
5120,32,30,2.425293
5120,95,223,13.779243
5130,654,114,-1.000000
5130,25,759,-1.000000
5130,281,250,37.592899
5130,228,142,41.209646
5130,754,104,-1.000000
5130,692,758,69.302304
5130,558,89,-1.000000
5130,604,432,-1.000000
5130,32,30,2.425269
5130,95,223,13.767005
5140,654,114,-1.000000
5140,25,759,-1.000000
5140,281,250,37.592776
5140,228,142,41.210141
5140,754,104,-1.000000
5140,692,758,69.293982
5140,558,89,-1.000000
5140,604,432,-1.000000
5140,32,30,2.425262
5140,95,223,13.754914
5150,654,114,-1.000000
5150,25,759,-1.000000
5150,281,250,37.592637
5150,228,142,41.210607
5150,754,104,-1.000000
5150,692,758,69.285849
5150,558,89,-1.000000
5150,604,432,-1.000000
5150,32,30,2.425247
5150,95,223,-1.000000
5160,654,114,-1.000000
5160,25,759,-1.000000
5160,281,250,37.592530
5160,228,142,41.211101
5160,754,104,-1.000000
5160,692,758,69.278245
5160,558,89,-1.000000
5160,604,432,-1.000000
5160,32,30,2.425220
5160,95,223,-1.000000
5170,654,114,-1.000000
5170,25,759,-1.000000
5170,281,250,37.592386
5170,228,142,41.211553
5170,754,104,-1.000000
5170,692,758,69.270839
5170,558,89,-1.000000
5170,604,432,-1.000000
5170,32,30,2.425214
5170,95,223,-1.000000
5180,654,114,-1.000000
5180,25,759,45.092175
5180,281,250,37.592238
5180,228,142,41.212068
5180,754,104,-1.000000
5180,692,758,69.263846
5180,558,89,-1.000000
5180,604,432,-1.000000
5180,32,30,2.425166
5180,95,223,-1.000000
5190,654,114,-1.000000
5190,25,759,45.005635
5190,281,250,37.592083
5190,228,142,41.212556
5190,754,104,-1.000000
5190,692,758,69.257224
5190,558,89,-1.000000
5190,604,432,-1.000000
5190,32,30,2.425139
5190,95,223,13.698134
5200,654,114,-1.000000
5200,25,759,44.918555
5200,281,250,37.591920
5200,228,142,41.212992
5200,754,104,-1.000000
5200,692,758,69.250901
5200,558,89,-1.000000
5200,604,432,-1.000000
5200,32,30,2.425142
5200,95,223,-1.000000
5210,654,114,-1.000000
5210,25,759,44.830926
5210,281,250,37.591754
5210,228,142,41.213487
5210,754,104,-1.000000
5210,692,758,69.244963
5210,558,89,-1.000000
5210,604,432,-1.000000
5210,32,30,2.425110
5210,95,223,-1.000000
5220,654,114,-1.000000
5220,25,759,44.742827
5220,281,250,37.591619
5220,228,142,41.213968
5220,754,104,-1.000000
5220,692,758,69.239357
5220,558,89,-1.000000
5220,604,432,-1.000000
5220,32,30,2.425066
5220,95,223,-1.000000
5230,654,114,-1.000000
5230,25,759,44.654321
5230,281,250,37.591442
5230,228,142,41.214375
5230,754,104,-1.000000
5230,692,758,69.234147
5230,558,89,-1.000000
5230,604,432,-1.000000
5230,32,30,2.425039
5230,95,223,-1.000000
5240,654,114,-1.000000
5240,25,759,44.565331
5240,281,250,37.591280
5240,228,142,41.214827
5240,754,104,-1.000000
5240,692,758,69.229323
5240,558,89,-1.000000
5240,604,432,-1.000000
5240,32,30,2.425028
5240,95,223,-1.000000
5250,654,114,-1.000000
5250,25,759,44.476068
5250,281,250,37.591066
5250,228,142,41.215323
5250,754,104,-1.000000
5250,692,758,69.224867
5250,558,89,-1.000000
5250,604,432,-1.000000
5250,32,30,2.425007
5250,95,223,-1.000000
5260,654,114,-1.000000
5260,25,759,44.386369
5260,281,250,37.590892
5260,228,142,41.215741
5260,754,104,-1.000000
5260,692,758,69.220772
5260,558,89,-1.000000
5260,604,432,-1.000000
5260,32,30,2.424985
5260,95,223,-1.000000
5270,654,114,-1.000000
5270,25,759,44.296462
5270,281,250,37.590709
5270,228,142,41.216149
5270,754,104,-1.000000
5270,692,758,69.217099
5270,558,89,-1.000000
5270,604,432,-1.000000
5270,32,30,2.424940
5270,95,223,-1.000000
5280,654,114,-1.000000
5280,25,759,44.206264
5280,281,250,37.590519
5280,228,142,41.216612
5280,754,104,-1.000000
5280,692,758,69.213787
5280,558,89,-1.000000
5280,604,432,-1.000000
5280,32,30,2.424931
5280,95,223,-1.000000
5290,654,114,-1.000000
5290,25,759,44.115924
5290,281,250,37.590330
5290,228,142,41.217003
5290,754,104,-1.000000
5290,692,758,69.210882
5290,558,89,-1.000000
5290,604,432,-1.000000
5290,32,30,2.424903
5290,95,223,-1.000000
5300,654,114,-1.000000
5300,25,759,44.025361
5300,281,250,37.590127
5300,228,142,41.217428
5300,754,104,-1.000000
5300,692,758,69.208348
5300,558,89,-1.000000
5300,604,432,-1.000000
5300,32,30,2.424905
5300,95,223,-1.000000
5310,654,114,-1.000000
5310,25,759,43.934696
5310,281,250,37.589930
5310,228,142,41.217871
5310,754,104,-1.000000
5310,692,758,69.206198
5310,558,89,-1.000000
5310,604,432,-1.000000
5310,32,30,2.424873
5310,95,223,-1.000000
5320,654,114,-1.000000
5320,25,759,43.843977
5320,281,250,37.589735
5320,228,142,41.218248
5320,754,104,-1.000000
5320,692,758,69.204482
5320,558,89,-1.000000
5320,604,432,-1.000000
5320,32,30,2.424839
5320,95,223,-1.000000
5330,654,114,-1.000000
5330,25,759,-1.000000
5330,281,250,37.589495
5330,228,142,41.218645
5330,754,104,-1.000000
5330,692,758,69.203100
5330,558,89,-1.000000
5330,604,432,-1.000000
5330,32,30,2.424814
5330,95,223,-1.000000
5340,654,114,-1.000000
5340,25,759,-1.000000
5340,281,250,37.589263
5340,228,142,41.219043
5340,754,104,-1.000000
5340,692,758,69.202131
5340,558,89,-1.000000
5340,604,432,-1.000000
5340,32,30,2.424798
5340,95,223,-1.000000
5350,654,114,-1.000000
5350,25,759,-1.000000
5350,281,250,37.589049
5350,228,142,41.219476
5350,754,104,-1.000000
5350,692,758,69.201564
5350,558,89,-1.000000
5350,604,432,-1.000000
5350,32,30,2.424769
5350,95,223,-1.000000
5360,654,114,-1.000000
5360,25,759,-1.000000
5360,281,250,37.588819
5360,228,142,41.219825
5360,754,104,-1.000000
5360,692,758,69.201420
5360,558,89,-1.000000
5360,604,432,-1.000000
5360,32,30,2.424738
5360,95,223,-1.000000
5370,654,114,-1.000000
5370,25,759,-1.000000
5370,281,250,37.588578
5370,228,142,41.220192
5370,754,104,-1.000000
5370,692,758,69.201587
5370,558,89,-1.000000
5370,604,432,-1.000000
5370,32,30,2.424712
5370,95,223,-1.000000
5380,654,114,-1.000000
5380,25,759,-1.000000
5380,281,250,37.588326
5380,228,142,41.220576
5380,754,104,-1.000000
5380,692,758,69.202221
5380,558,89,-1.000000
5380,604,432,-1.000000
5380,32,30,2.424688
5380,95,223,13.548299
5390,654,114,-1.000000
5390,25,759,43.210214
5390,281,250,37.588107
5390,228,142,41.220943
5390,754,104,-1.000000
5390,692,758,69.203265
5390,558,89,-1.000000
5390,604,432,-1.000000
5390,32,30,2.424667
5390,95,223,-1.000000
5400,654,114,-1.000000
5400,25,759,43.120454
5400,281,250,37.587868
5400,228,142,41.221339
5400,754,104,-1.000000
5400,692,758,69.204637
5400,558,89,-1.000000
5400,604,432,-1.000000
5400,32,30,2.424641
5400,95,223,-1.000000
5410,654,114,-1.000000
5410,25,759,43.030957
5410,281,250,37.587626
5410,228,142,41.221682
5410,754,104,-1.000000
5410,692,758,69.206406
5410,558,89,-1.000000
5410,604,432,-1.000000
5410,32,30,2.424603
5410,95,223,-1.000000
5420,654,114,-1.000000
5420,25,759,42.941870
5420,281,250,37.587344
5420,228,142,41.222032
5420,754,104,-1.000000
5420,692,758,69.208631
5420,558,89,-1.000000
5420,604,432,-1.000000
5420,32,30,2.424582
5420,95,223,-1.000000
5430,654,114,-1.000000
5430,25,759,42.853177
5430,281,250,37.587113
5430,228,142,41.222374
5430,754,104,-1.000000
5430,692,758,69.211138
5430,558,89,-1.000000
5430,604,432,-1.000000
5430,32,30,2.424559
5430,95,223,-1.000000
5440,654,114,-1.000000
5440,25,759,42.764967
5440,281,250,37.586835
5440,228,142,41.222675
5440,754,104,-1.000000
5440,692,758,69.214105
5440,558,89,-1.000000
5440,604,432,-1.000000
5440,32,30,2.424541
5440,95,223,-1.000000
5450,654,114,-1.000000
5450,25,759,42.677236
5450,281,250,37.586554
5450,228,142,41.223061
5450,754,104,-1.000000
5450,692,758,69.217482
5450,558,89,-1.000000
5450,604,432,-1.000000
5450,32,30,2.424515
5450,95,223,-1.000000
5460,654,114,-1.000000
5460,25,759,42.590068
5460,281,250,37.586317
5460,228,142,41.223354
5460,754,104,-1.000000
5460,692,758,69.221220
5460,558,89,-1.000000
5460,604,432,-1.000000
5460,32,30,2.424487
5460,95,223,-1.000000
5470,654,114,-1.000000
5470,25,759,42.503538
5470,281,250,37.586033
5470,228,142,41.223651
5470,754,104,-1.000000
5470,692,758,69.225329
5470,558,89,-1.000000
5470,604,432,-1.000000
5470,32,30,2.424445
5470,95,223,-1.000000
5480,654,114,-1.000000
5480,25,759,42.417688
5480,281,250,37.585740
5480,228,142,41.223966
5480,754,104,-1.000000
5480,692,758,69.229737
5480,558,89,-1.000000
5480,604,432,-1.000000
5480,32,30,2.424420
5480,95,223,-1.000000
5490,654,114,-1.000000
5490,25,759,42.332477
5490,281,250,37.585467
5490,228,142,41.224275
5490,754,104,-1.000000
5490,692,758,69.234617
5490,558,89,-1.000000
5490,604,432,-1.000000
5490,32,30,2.424403
5490,95,223,-1.000000
5500,654,114,-1.000000
5500,25,759,42.248025
5500,281,250,37.585201
5500,228,142,41.224579
5500,754,104,-1.000000
5500,692,758,69.239748
5500,558,89,-1.000000
5500,604,432,-1.000000
5500,32,30,2.424375
5500,95,223,-1.000000
5510,654,114,-1.000000
5510,25,759,42.164373
5510,281,250,37.584930
5510,228,142,41.224866
5510,754,104,-1.000000
5510,692,758,69.245382
5510,558,89,-1.000000
5510,604,432,-1.000000
5510,32,30,2.424327
5510,95,223,-1.000000
5520,654,114,-1.000000
5520,25,759,42.081618
5520,281,250,37.584625
5520,228,142,41.225154
5520,754,104,-1.000000
5520,692,758,69.251229
5520,558,89,-1.000000
5520,604,432,-1.000000
5520,32,30,2.424330
5520,95,223,-1.000000
5530,654,114,-1.000000
5530,25,759,-1.000000
5530,281,250,37.584332
5530,228,142,41.225425
5530,754,104,-1.000000
5530,692,758,69.257534
5530,558,89,-1.000000
5530,604,432,-1.000000
5530,32,30,2.424287
5530,95,223,-1.000000
5540,654,114,-1.000000
5540,25,759,-1.000000
5540,281,250,37.584064
5540,228,142,41.225722
5540,754,104,-1.000000
5540,692,758,69.264150
5540,558,89,-1.000000
5540,604,432,-1.000000
5540,32,30,2.424287
5540,95,223,-1.000000
5550,654,114,-1.000000
5550,25,759,-1.000000
5550,281,250,37.583760
5550,228,142,41.225981
5550,754,104,-1.000000
5550,692,758,69.271115
5550,558,89,-1.000000
5550,604,432,-1.000000
5550,32,30,2.424244
5550,95,223,-1.000000
5560,654,114,-1.000000
5560,25,759,-1.000000
5560,281,250,37.583462
5560,228,142,41.226224
5560,754,104,-1.000000
5560,692,758,69.278446
5560,558,89,-1.000000
5560,604,432,-1.000000
5560,32,30,2.424219
5560,95,223,-1.000000
5570,654,114,-1.000000
5570,25,759,-1.000000
5570,281,250,37.583155
5570,228,142,41.226475
5570,754,104,-1.000000
5570,692,758,69.286088
5570,558,89,-1.000000
5570,604,432,-1.000000
5570,32,30,2.424178
5570,95,223,-1.000000
5580,654,114,-1.000000
5580,25,759,41.605306
5580,281,250,37.582838
5580,228,142,41.226716
5580,754,104,-1.000000
5580,692,758,69.294037
5580,558,89,-1.000000
5580,604,432,-1.000000
5580,32,30,2.424158
5580,95,223,-1.000000
5590,654,114,-1.000000
5590,25,759,41.529775
5590,281,250,37.582553
5590,228,142,41.226951
5590,754,104,-1.000000
5590,692,758,69.302276
5590,558,89,-1.000000
5590,604,432,-1.000000
5590,32,30,2.424162
5590,95,223,13.533991
5600,654,114,-1.000000
5600,25,759,41.455457
5600,281,250,37.582248
5600,228,142,41.227186
5600,754,104,-1.000000
5600,692,758,69.310846
5600,558,89,-1.000000
5600,604,432,-1.000000
5600,32,30,2.424084
5600,95,223,13.537526
5610,654,114,-1.000000
5610,25,759,41.382479
5610,281,250,37.581890
5610,228,142,41.227399
5610,754,104,-1.000000
5610,692,758,69.319768
5610,558,89,-1.000000
5610,604,432,-1.000000
5610,32,30,2.424094
5610,95,223,13.541487
5620,654,114,-1.000000
5620,25,759,41.310769
5620,281,250,37.581590
5620,228,142,41.227584
5620,754,104,-1.000000
5620,692,758,69.328968
5620,558,89,-1.000000
5620,604,432,-1.000000
5620,32,30,2.424059
5620,95,223,13.545774
5630,654,114,-1.000000
5630,25,759,41.240443
5630,281,250,37.581254
5630,228,142,41.227822
5630,754,104,-1.000000
5630,692,758,69.338509
5630,558,89,-1.000000
5630,604,432,-1.000000
5630,32,30,2.424046
5630,95,223,13.550446
5640,654,114,-1.000000
5640,25,759,41.171556
5640,281,250,37.580964
5640,228,142,41.228053
5640,754,104,-1.000000
5640,692,758,69.348236
5640,558,89,-1.000000
5640,604,432,-1.000000
5640,32,30,2.424021
5640,95,223,13.555491
5650,654,114,-1.000000
5650,25,759,41.104100
5650,281,250,37.580642
5650,228,142,41.228244
5650,754,104,-1.000000
5650,692,758,69.358364
5650,558,89,-1.000000
5650,604,432,-1.000000
5650,32,30,2.423951
5650,95,223,13.560902
5660,654,114,-1.000000
5660,25,759,41.038137
5660,281,250,37.580282
5660,228,142,41.228427
5660,754,104,-1.000000
5660,692,758,69.368661
5660,558,89,-1.000000
5660,604,432,-1.000000
5660,32,30,2.423937
5660,95,223,13.566691
5670,654,114,-1.000000
5670,25,759,40.973740
5670,281,250,37.579962
5670,228,142,41.228586
5670,754,104,-1.000000
5670,692,758,69.379281
5670,558,89,-1.000000
5670,604,432,-1.000000
5670,32,30,2.423913
5670,95,223,13.572812
5680,654,114,-1.000000
5680,25,759,40.910972
5680,281,250,37.579649
5680,228,142,41.228782
5680,754,104,-1.000000
5680,692,758,69.390168
5680,558,89,-1.000000
5680,604,432,-1.000000
5680,32,30,2.423877
5680,95,223,13.579283
5690,654,114,-1.000000
5690,25,759,40.849806
5690,281,250,37.579330
5690,228,142,41.228908
5690,754,104,-1.000000
5690,692,758,69.401253
5690,558,89,-1.000000
5690,604,432,-1.000000
5690,32,30,2.423866
5690,95,223,13.586099
5700,654,114,-1.000000
5700,25,759,-1.000000
5700,281,250,37.578973
5700,228,142,41.229097
5700,754,104,-1.000000
5700,692,758,69.412633
5700,558,89,-1.000000
5700,604,432,-1.000000
5700,32,30,2.423842
5700,95,223,13.593257
5710,654,114,-1.000000
